DSID,DSName,VelID,VelName,Vs30,Z_max,Lat,Lon,X,Y,param_vs0_mean,param_k_mean,param_n_mean,param_vs0_med,param_k_med,param_n_med,param_vs0_std,param_k_std,param_n_std,param_vs0_prc0.16,param_k_prc0.16,param_n_prc0.16,param_vs0_prc0.84,param_k_prc0.84,param_n_prc0.84,sigma_vel_mean,sigma_vel_med,sigma_vel_std,sigma_vel_prc0.16,sigma_vel_prc0.84
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,62.621684827038735,0.11131090601468793,1.128475990766667,62.6483,0.111036,1.12705,0.020946163178343018,0.08353794142624765,0.02361315842427549,61.3307,0.102457,1.10507,63.9384,0.12094916,1.15182,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,7,Antioch_Bridge_Investigation 2139,135.48567820815538,35.0,38.041,-121.752,609.512138840745,4211.099096643623,73.64674014358437,0.11593471631713144,1.1803017620666667,73.6729,0.115667,1.17891,0.019440299548853027,0.08524029992151604,0.028685032540672756,72.23608399999999,0.106517,1.1518,75.085016,0.126187,1.20877,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,8,Antioch_Toll_Bridge 2141,1049.9966203276028,93.0,38.017,-121.752,609.547879147042,4208.436079820831,577.2288688437176,7.068987903085358,6.242306003266667,576.893,6.92981,6.22108,0.047734816680853234,0.590063226833505,0.4466910650918788,550.438,3.9454667999999997,5.80183,605.285,12.652616,6.6825716,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,9,Antioch_Toll_Bridge 2142,666.163475965613,84.5,38.018,-121.752,609.546390352585,4208.547038647819,380.03792612656275,1.713550847871462,4.544632998400001,380.035,1.7036850000000001,4.53937,0.03931211967222475,0.3510940859733924,0.21720228163410155,365.45284,1.2099984,4.33003,395.21116,2.4281416,4.7599416,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,10,Antioch_Toll_Bridge 2143,658.6149114832766,83.0,38.018,-121.752,609.546390352585,4208.547038647819,376.1072255979342,1.650093203617844,4.498422631,376.107,1.640935,4.49339,0.03899358337759522,0.34510329366153536,0.21231944985992346,361.785,1.1721683999999999,4.28864,390.996,2.3241316,4.70878,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,11,Antioch_Toll_Bridge 2144,314.436213670035,77.0,38.019,-121.752,609.5449015246489,4208.6579974928345,183.94892231516798,0.23527077210943337,2.0755550796666666,183.994,0.2350085,2.07506,0.01685782242518583,0.09997020974466142,0.04762654995820294,180.895,0.213007,2.02815,187.054,0.259809,2.12304,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,12,Antioch_Toll_Bridge 2145,133.8096157559374,99.5,38.03,-121.751,609.6162888290218,4209.879724390439,72.67122457336089,0.11548820166363737,1.1753907736666664,72.6976,0.115219,1.17398,0.019567525108449568,0.08510210409121498,0.028255336450558746,71.2706,0.106123,1.14732,74.0995,0.12568316,1.20342,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,13,Antioch_Toll_Bridge 2146,266.8345610307075,99.5,38.032,-121.752,609.5255437150861,4210.100464118303,154.3185207674317,0.1853805291963574,1.7750355436666667,154.356,0.185146,1.77447,0.01512568700801115,0.09193214601240099,0.04646662485585919,152.019,0.169192,1.72886,156.657,0.20305916,1.82143,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,14,Antioch_Toll_Bridge 2147,238.25328010722396,99.5,38.033,-121.752,609.5240544184894,4210.211423215676,136.3823079584474,0.16309625652943452,1.6131805930666665,136.417,0.162875,1.61251,0.01489684502174708,0.09007346637563031,0.04536300337148366,134.381,0.149101,1.56802,138.422,0.178343,1.65836,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,15,Antioch_Toll_Bridge 2148,198.32673034063865,99.5,38.033,-121.752,609.5240544184894,4210.211423215676,111.48078456061893,0.13950599314026793,1.4153471761666665,111.509,0.139288,1.41439,0.01574277091309411,0.08872440282382242,0.04144099767068009,109.749,0.12772,1.37406,113.241,0.152355,1.45657,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,18,Antioch_Toll_Bridge 2151,115.3415800060262,99.5,38.035,-121.752,609.5210757248792,4210.433341464496,62.05298882499874,0.11109710161751843,1.126026066633333,62.0798,0.110823,1.1246,0.02102738631511956,0.08344232246444556,0.023340433715717365,60.7691,0.102272,1.10289,63.362716,0.120704,1.14909,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,19,Antioch_Toll_Bridge 2152,170.93779742444627,99.5,38.036,-121.752,609.5195863278666,4210.544300615949,94.71674950412547,0.12747068239595702,1.3008784349666667,94.7429,0.127227,1.29967,0.017055608302742865,0.08759592265691592,0.0367993329340988,93.1246,0.116836,1.2642,96.337416,0.139079,1.33748,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,20,Antioch_Toll_Bridge 2153,166.1030177409202,99.5,38.036,-121.752,609.5195863278666,4210.544300615949,91.79728489822217,0.1256465429979273,1.2825733049666663,91.82225,0.125401,1.28131,0.017340463256591384,0.08733954755644978,0.03582035030951779,90.228884,0.115199,1.24688,93.3941,0.13705716,1.3182,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,21,Antioch_Toll_Bridge 2154,131.321132279985,94.5,38.038,-121.752,609.5166074334281,4210.766218972936,71.22647345090792,0.11484044773432935,1.1682316408666669,71.2529,0.114566,1.16682,0.01975829185114826,0.08489281085016526,0.027611476730682653,69.8403,0.10554984,1.14082,72.64,0.124958,1.19561,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,22,Antioch_Toll_Bridge 2155,133.4362001878438,39.5,38.038,-121.752,609.5166074334281,4210.766218972936,72.45415292713021,0.11538984698780004,1.1743064069666667,72.4806,0.11512,1.1729,0.019596011163619115,0.08507100054539195,0.02815916832093974,71.0556,0.106034,1.14634,73.8802,0.125574,1.20224,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,23,Antioch_Toll_Bridge 2156,131.8331079775932,94.5,38.038,-121.752,609.5166074334281,4210.766218972936,71.52335974814156,0.11497224310921099,1.169691634,71.5497,0.1147,1.16828,0.01971886492520663,0.08493625714321028,0.027744507819381706,70.1339,0.105665,1.14214,72.94,0.125106,1.19721,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,24,Antioch_Toll_Bridge 2158,144.25745150540973,87.5,38.039,-121.752,609.5151179360034,4210.877178178472,78.78377115236049,0.11840945242660109,1.2071727150000002,78.8088,0.118146,1.20581,0.018792626972061806,0.0859256140649997,0.0308761242693596,77.3234,0.108714,1.17646,80.2711,0.128972,1.2378,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,25,Antioch_Toll_Bridge 2159,311.1680867331755,99.5,38.039,-121.751,609.6028738118935,4210.87835668362,181.93307706492962,0.23125367993196594,2.0538673636999993,181.979,0.230981,2.05339,0.016694246500100263,0.099143976939722,0.047480453271030294,178.941,0.20952684,2.00663,184.974,0.25517616000000004,2.10121,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,26,Antioch_Toll_Bridge 2160,290.20948876032924,99.5,38.04,-121.751,609.6013830869456,4210.989315917435,168.9323446970335,0.20766365705816284,1.918271854266667,168.973,0.2074225,1.91781,0.015790053532379035,0.09488105089729577,0.046894406735654176,166.303,0.188954,1.87159,171.608,0.22817516,1.96512,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,27,Antioch_Toll_Bridge 2161,354.61916579083885,99.5,38.041,-121.752,609.512138840745,4211.099096643623,208.42791728527146,0.2931535040403109,2.3521783861,208.478,0.292851,2.35191,0.019255837854265875,0.11405150420916767,0.0517282835343817,204.475,0.26166084,2.3006,212.45316,0.328331,2.4037316,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,28,Antioch_Toll_Bridge 2162,478.6434328950211,99.5,38.042,-121.752,609.5106492429122,4211.210055903241,279.96345678252413,0.6074507201731705,3.2634153346666666,280.01,0.6066,3.26273,0.028464027535347432,0.19576212478742783,0.10008745488615138,272.139,0.500021,3.1639,288.001,0.737923,3.36272,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,29,BBTP 2165,160.5726399456119,10.36,37.823,-122.319,559.933753507126,4186.3952205050855,88.4745430319607,0.12366209647552835,1.2623488980666664,88.5002,0.123415,1.26105,0.01768361168064381,0.08702161944510506,0.034646353472919646,86.9326,0.113415,1.22785,90.044216,0.134849,1.2968,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,30,BBTP 2167,197.9708066435808,13.0,37.823,-122.319,559.933753507126,4186.3952205050855,111.26080973679984,0.13932977363055973,1.413744718533333,111.289,0.139114,1.41278,0.015756266342183245,0.08871248389378075,0.041390958958318236,109.531,0.127557,1.37252,113.019,0.152161,1.45492,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,31,Bacon_Island 2168,712.366078743739,147.6,37.958,-121.533,628.8755647958212,4202.169978965528,404.00552738444713,2.1400136107463963,4.8160068984,403.9735,2.12423,4.809395,0.04107305416045304,0.3867359629576734,0.24697714095466683,387.81084,1.45857,4.5724484,420.884,3.1411016,5.06102,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,32,Berkeley_Downhole_Project_St_Mary_College 2172,575.7436858166116,147.4,37.839,-122.11,578.3109319578173,4188.325105990411,332.5493552289518,1.0637697778110329,3.958338915866667,332.586,1.06046,3.95572,0.03485571869044046,0.27689844572780453,0.15889574379181945,321.195,0.80786784,3.8009,344.279,1.4004616,4.1159116000000004,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,33,Bethany_Dam 2174,1751.672104322827,124.09,37.782,-121.614,622.0494354873306,4182.5324254909465,934.4707666259976,20.645185946786174,7.414057578799998,933.58,19.7962,7.365605,0.051979306967021056,0.7999096147023388,0.7056839184043864,887.299,9.4179484,6.7220568,983.891,45.297864000000004,8.10539,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,34,Bethany_Dam 2176,1636.6950627610831,121.97,37.782,-121.614,622.0494354873306,4182.5324254909465,876.1714080701898,18.539391984216515,7.306223263766666,875.353,17.8293,7.261755,0.05146575658499804,0.777200182735547,0.6762450141169808,832.367,8.645625200000001,6.6424084,922.039,39.805732,7.9694032,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,35,Burrell_Field_and_Sports_Complex 1362,685.437597022288,58.0,37.709,-122.163,573.7764631888803,4173.858384334224,390.05397872999487,1.8834692703294766,4.660248775633334,390.044,1.871195,4.65436,0.040085055271629276,0.3661828292354636,0.22965187200911258,374.787,1.3103884,4.4336084,405.94316,2.70915,4.88819,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,36,Cedar_Grove_Elementary_School 1363,883.0800083883088,100.0,37.332,-121.793,606.9274943706816,4132.3863103807535,491.80577591541794,4.274190637497403,5.6501363926,491.624,4.215565,5.636,0.04542003610438664,0.5016803273961434,0.3530206565752057,470.05484,2.60032,5.30215,514.539,7.0167228,5.999,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,37,Clifton_Court 2186,333.7131129574148,301.8,37.827,-121.56,626.7279180830205,4187.597363347114,195.76651631406205,0.26099236900137923,2.2061237976666663,195.811,0.2607155,2.20571,0.01792767949066581,0.10580612695874514,0.04898140677230363,192.31184000000002,0.23489884,2.15739,199.283,0.28990316000000005,2.25499,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,38,Clifton_Court 2188,395.8409902685427,298.8,37.827,-121.56,626.7279180830205,4187.597363347114,232.87614092819794,0.37172031784757315,2.6500156727000004,232.93,0.37135050000000003,2.6499,0.02220542903703024,0.13587090963629406,0.062086451120639936,227.784,0.324801,2.58804,238.073,0.42543948000000004,2.71178,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,39,Coyote_Creek 17,267.0,184.5,37.337,-121.87,600.0992247735364,4132.85665716419,154.42223601313387,0.1855246360144923,1.7760167744333335,154.46,0.185289,1.77545,0.015128956707250285,0.0919475812682712,0.04647034586065485,152.12,0.169318,1.72983,156.763,0.203221,1.82241,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,40,Hamilton_Air_Force_Base 91,107.587346653389,25.4,38.06,-122.495,544.3016412257115,4212.592540400386,57.666135929892235,0.10952727541755729,1.1078866036666668,57.6939,0.109248,1.10649,0.02166273155980582,0.08268259937672,0.02120995476513046,56.4377,0.100901,1.08688,58.92,0.1189,1.12883,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,41,High_Street_Overcrossing 2211,265.16591942662825,57.4,37.768,-122.22,568.6976308437731,4180.3610516022345,153.2722839819407,0.18393734199575587,1.7651659468333334,153.31,0.183704,1.76458,0.015093899952994112,0.0917801104815813,0.046427784076398665,150.994,0.167902,1.71904,155.59,0.201435,1.8115216,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,42,Lawrence_Expressway 2229,250.9119021500193,55.5,37.391,-121.996,588.8736770839506,4138.721582256461,144.3272810287004,0.17234681681665356,1.6829351386666669,144.363,0.172113,1.68227,0.014913955371329985,0.09072524319978621,0.04598393495152167,142.207,0.157478,1.63718,146.487,0.188556,1.72877,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,43,Montezuma_Slough 2245,266.4033618234521,50.9,38.092,-121.885,597.77308611842,4216.609647226481,154.04818492133268,0.1850058000744528,1.7724803564666665,154.086,0.1847725,1.77191,0.015117259033458721,0.09189221267973148,0.04645678180831646,151.754,0.168854,1.72631,156.381,0.202641,1.81886,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,45,Montezuma_Slough 2250,222.97694236025905,37.6,38.092,-121.885,597.77308611842,4216.609647226481,126.81360468488926,0.15312714801052857,1.5333686034333336,126.846,0.1529,1.53263,0.015060247726711856,0.08950174549038899,0.04424459672322877,124.929,0.14005,1.48932,128.729,0.167354,1.57739,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,46,North_San_Joaquin_Middle_River_Barrier 2307,333.57721161328874,74.0,37.886,-121.482,633.4862721899034,4194.252648803621,195.68366342901683,0.2607983574853332,2.2051885262999997,195.728,0.2605225,2.20477,0.017919561959741093,0.10575908565444407,0.048968346032918456,192.232,0.234736,2.15647,199.19616,0.289672,2.25403,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,47,North_San_Joaquin_Middle_River_Barrier 2308,380.0776789524422,94.0,37.885,-121.482,633.4880778883041,4194.141689222081,223.60984021707944,0.3390995144320728,2.5349027890666664,223.66,0.338764,2.5347,0.021040332322822746,0.12671418146879945,0.057322363880959064,218.978,0.298976,2.47769,228.33516,0.38460248,2.59196,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,48,POO 2325,179.99922920004877,10.36,37.805,-122.338,558.2757218359952,4184.386094571674,100.22301109747953,0.13112303754179433,1.3367403586,100.249,0.130886,1.33562,0.016562383600144916,0.08802527971679373,0.03850916657743276,98.5849,0.120125,1.29835,101.888,0.143121,1.37503,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,49,POO 2327,191.06223622466783,12.5,37.804,-122.34,558.1004437380655,4184.273899234039,107.00095648884172,0.13601702711249986,1.3832309706666666,107.029,0.135793,1.38221,0.016037660320499816,0.08846997334547141,0.04036515861988716,105.306,0.124549,1.343,108.722,0.14852,1.42338,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,50,POR 2332,123.56910535081778,10.0,37.91,-122.359,556.34708749203,4196.0230760214445,66.75372480515902,0.11293631978405166,1.1469434070333333,66.7795,0.112658,1.14553,0.020365452441258564,0.08421087112192796,0.02556547381212777,65.4151,0.10388,1.12158,68.1186,0.122799,1.17225,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,51,POR 2334,210.49387885027224,10.0,37.91,-122.359,556.34708749203,4196.0230760214445,119.02714195092838,0.14587092570697519,1.4718882494333334,119.057,0.145648,1.47103,0.015342698827298445,0.0891106054185489,0.042986509537593684,117.226,0.133482,1.4290483999999999,120.858,0.159359,1.5146616,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,52,POR 2336,200.11931037749864,9.5,37.91,-122.359,556.34708749203,4196.0230760214445,112.58939159345076,0.14040194437884806,1.4234627415333334,112.618,0.140183,1.42254,0.015676331286000326,0.08878373621598666,0.04168885768609446,110.847,0.128527,1.38194,114.36,0.153342,1.46491,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,53,POR 2339,1518.6956433191922,10.97,37.913,-122.358,556.4327016122193,4196.3565371596405,816.2322900081862,16.28351876067834,7.172061878266665,815.5275,15.7162,7.132194999999999,0.050910231003945136,0.7503367608092778,0.6415420141384945,775.866,7.7882884,6.5418584,858.50216,34.0755,7.80262,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,54,Permanente_Quarry 95,1381.9999999999998,230.0,37.32,-122.111,578.7678561729689,4130.7424651674055,746.6680187618354,13.580001440231658,6.978219697133333,746.037,13.1547,6.943605,0.050203028266029494,0.7136891609510545,0.5947900810896278,710.26484,6.7279824,6.3929984,784.788,27.436248,7.5633064,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,55,Piedmont_Avenue_Elementary_School 1366,643.5940724404584,100.0,37.828,-122.248,566.1779735380804,4186.997897206883,368.2705107611837,1.5289403844602467,4.404930859233333,368.282,1.52124,4.400555,0.038332157601122456,0.33305361924670546,0.2025976069345275,354.477,1.09907,4.2046184,382.587,2.1279,4.60582,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,61,Richmond_San_Rafael_Bridge_Seismic_Retrofit 2395,970.60895894495,34.9,37.941,-122.468,546.7457405119353,4199.402317505496,536.625550778358,5.669648844974659,5.984616574066666,536.359,5.572464999999999,5.96683,0.04678838157433611,0.5507053250492986,0.40362001713883655,512.20984,3.2871068,5.58686,562.168,9.7654776,6.3832632,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,63,Rocketship_Public_School_Sylvandale 1360,745.6238065204923,100.0,37.288,-121.822,604.4191446723415,4127.472282724738,421.182219668326,2.4877857665536705,4.999050297166667,421.122,2.4663950000000003,4.99114,0.04215845678104792,0.41122618524196974,0.2682141608154968,403.854,1.65512,4.73466,439.24616,3.7401332000000003,5.26495,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,64,Rocketship_Public_SchoolStory_Road 1361,842.4659369476312,80.0,37.354,-121.821,604.4164240445916,4134.795794236332,470.9800104264117,3.690603312049024,5.474720151533332,470.838,3.645375,5.4623,0.04462589256980388,0.4767351745855507,0.3285618297983672,450.49184,2.30125,5.1512,492.366,5.9139848,5.79994,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,65,Sandpiper_Elementary_School 1364,249.02692073385128,150.0,37.538,-122.236,567.4963004513539,4154.831369546915,143.14390879741984,0.17090928316193293,1.6723479331999997,143.179,0.1706765,1.67169,0.014902741374902667,0.0906138857209338,0.04590679499054332,141.042,0.156175,1.62667,145.283,0.186969,1.71809,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,66,Sandpiper_Elementary_School 1365,249.02692073385128,150.0,37.538,-122.236,567.4963004513539,4154.831369546915,143.14390879741984,0.17090928316193293,1.6723479331999997,143.179,0.1706765,1.67169,0.014902741374902667,0.0906138857209338,0.04590679499054332,141.042,0.156175,1.62667,145.283,0.186969,1.71809,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,67,Sherman_Island 2403,341.79114455761714,492.1,38.031,-121.745,610.1413911404873,4209.997773830371,200.67886549485928,0.27286530652625746,2.262060997133333,200.723,0.27256749999999996,2.26169,0.018422801089801898,0.10875471841846235,0.04986314527145312,197.038,0.244855,2.21244,204.385,0.30399,2.31173,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,69,Staten_Island 2407,395.4179769907522,295.3,38.12,-121.54,627.9782697665598,4220.136089552795,232.62881340430604,0.37080025854045634,2.646911322066667,232.683,0.3704305,2.64679,0.022173742937576915,0.13561317093482997,0.06194602491241988,227.549,0.32408584,2.58507,237.814,0.424278,2.70854,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,70,Taylor_Street_Overcrossing 2411,208.79216536211703,45.0,37.347,-121.904,597.0744155893414,4133.930618055402,117.96882892961027,0.14493995853498343,1.4637765259666666,117.998,0.144712,1.4629,0.015391385765849369,0.08905819327097204,0.04278958729057765,116.178,0.132637,1.42113,119.79,0.158335,1.50634,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,71,Washington_Hospital_Fremont 1435,745.9635784336451,120.0,37.557,-121.979,590.1788594144516,4157.154897137686,421.35744546744047,2.491514649197118,5.000867327966665,421.297,2.470135,4.99293,0.04216883493248375,0.4114711681355765,0.2684300053992328,404.01884,1.6572284,4.7362484,439.435,3.7466932,5.2669816,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,72,Washington_Hospital_Fremont 1437,756.1772037076562,150.0,37.557,-121.979,590.1788594144516,4157.154897137686,426.62265052383196,2.6052585600725657,5.054990087733332,426.55,2.5818250000000003,5.04655,0.04247440731544687,0.41878558898391355,0.2749072494686581,408.94,1.7205468000000002,4.78415,445.063,3.9456448,5.32752,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
3,VSPDB,73,Willow_Glen 15,266.32209111982166,99.5,37.316,-121.903,597.2029278169796,4130.492354478413,153.99723198737453,0.1849353128129922,1.771999137233334,154.035,0.184701,1.77143,0.015115690041679864,0.09188473799704969,0.04645492212624233,151.704,0.16878984,1.72584,156.32916,0.20256,1.81837,0.37599550483333344,0.375946,0.004522184821181218,0.371506,0.380491
